Shop_ID,Nazwa,Nazwa_Spolki,Format_Sklepu,PowSala,PowOgolem,IloscKas,data_wstapienia,data_wystapienia,LiczbaPracownikow,LiczbaUczniow,ProgramMagazynowy,standard_promocji
1176,Sklep 496,Kujawy,E,79,95,1,2017-03-16,,4,1,IdoSell,mini
2169,Sklep 498,Północ,B,286,315,7,2010-03-15,,8,4,ILUO,standardowa
2839,Sklep 499,Kielce,E,75,77,6,2021-01-09,,4,1,IdoSell,standardowa
3659,Sklep 503,Śląsk,E,77,82,3,2016-06-23,,3,1,IdoSell,mini
1271,Sklep 504,Bielsko-Biała,C,188,251,1,2008-08-24,,8,2,IdoSell,mini
4232,Sklep 506,Kielce,E,80,97,6,2014-02-03,2023-04-08,3,1,ILUO,mini
2186,Sklep 507,Kujawy,C,180,193,6,2014-04-23,,5,3,ILUO,mini
1294,Sklep 510,Kujawy,F,27,29,4,2001-09-30,,4,2,ILUO,standardowa
799,Sklep 512,Orbita,C,162,164,2,2010-09-04,,6,4,,standardowa
1499,Sklep 513,Kielce,F,40,66,5,2020-02-15,,2,0,,mini
2115,Sklep 514,Śląsk,F,49,131,6,2016-02-16,2017-09-25,2,1,,standardowa
2829,Sklep 515,Bielsko-Biała,F,33,34,6,2018-01-02,,1,1,Streamsoft,mini
696,Sklep 517,Podlasie,E,64,66,0,2013-05-06,2015-09-21,3,1,ILUO,standardowa
482,Sklep 518,Północ,C,205,210,3,2014-03-23,,8,5,IdoSell,standardowa
568,Sklep 519,Kujawy,D,150,173,2,2015-05-22,,4,2,ILUO,standardowa
4609,Sklep 522,Północ,C,243,281,3,2007-04-29,,6,5,ILUO,standardowa
2154,Sklep 523,Kielce,F,32,65,5,2006-09-17,,1,0,ILUO,standardowa
4227,Sklep 524,Żory,F,48,111,6,2020-06-17,,2,2,ILUO,mini
1359,Sklep 525,Opole,B,344,414,3,1999-01-27,,8,4,IdoSell,standardowa
2806,Sklep 526,Kielce,F,37,109,3,2009-08-23,,2,0,,standardowa
3256,Sklep 527,Razem,D,141,175,7,2022-08-08,,8,2,IdoSell,mini
3695,Sklep 528,Kielce,F,35,75,3,2019-10-06,,2,2,IdoSell,standardowa
4215,Sklep 529,Kielce,F,41,51,7,2005-11-16,,2,2,ILUO,mini
830,Sklep 530,Podkarpacie,E,94,101,2,2006-01-29,,3,1,IdoSell,mini
808,Sklep 532,Kujawy,F,33,106,5,2000-02-29,,2,0,IdoSell,standardowa
809,Sklep 533,Północ,F,25,51,6,2019-07-02,,1,1,IdoSell,standardowa
810,Sklep 534,Wielkopolska,F,44,54,3,2016-04-01,,4,0,IdoSell,standardowa
811,Sklep 535,Razem,F,26,93,5,2005-08-12,2008-12-17,3,0,IdoSell,standardowa
3519,Sklep 536,Mazowsze,F,26,31,0,2009-10-15,,1,1,IdoSell,standardowa
2307,Sklep 537,Małopolska,E,99,111,6,2009-07-01,,3,1,ILUO,standardowa
2312,Sklep 538,Podlasie,F,29,41,5,2017-11-20,2018-11-28,3,1,,mini
1963,Sklep 540,Podlasie,B,271,277,2,2004-10-22,2019-06-15,10,3,IdoSell,mini
1743,Sklep 542,Kielce,F,40,49,2,2010-03-30,2023-06-02,1,2,ILUO,standardowa
800,Sklep 543,Kujawy,F,42,42,4,2024-01-04,,2,0,IdoSell,standardowa
697,Sklep 545,Bielsko-Biała,D,124,125,3,2004-03-15,,5,2,ILUO,mini
2171,Sklep 546,Razem,E,72,91,4,2020-05-04,2020-05-19,4,2,ILUO,standardowa
1310,Sklep 547,Kujawy,F,32,55,5,2013-02-20,,4,2,ILUO,mini
4672,Sklep 548,Śląsk,B,259,295,4,2010-02-11,,10,6,IdoSell,standardowa
2308,Sklep 549,Kujawy,B,252,289,5,2010-02-01,,6,4,,standardowa
2195,Sklep 552,Śląsk,C,216,216,3,2011-04-18,,6,3,ILUO,standardowa
3440,Sklep 553,Razem,E,86,95,3,2021-08-06,,3,1,ILUO,standardowa
4540,Sklep 554,Śląsk,C,154,163,3,2001-10-20,,7,4,ILUO,mini
1621,Sklep 558,Kielce,D,140,148,7,2023-02-08,,5,2,Streamsoft,standardowa
4438,Sklep 561,Podlasie,E,99,160,7,2009-04-18,,5,1,ILUO,standardowa
1973,Sklep 562,Żory,F,29,93,3,1999-06-04,2011-01-12,1,2,ILUO,standardowa
3657,Sklep 564,Wielkopolska,E,90,119,0,2010-10-10,2016-03-25,5,2,IdoSell,standardowa
1978,Sklep 565,Bjanex,E,64,76,4,2012-08-05,,2,2,IdoSell,standardowa
2189,Sklep 570,Mazowsze,E,90,162,3,2010-08-25,,4,1,ILUO,standardowa
3171,Sklep 572,Razem,F,27,51,7,2016-08-16,2023-03-06,3,2,ILUO,standardowa
4366,Sklep 573,Bjanex,F,41,92,5,1999-09-18,,4,1,IdoSell,standardowa
3215,Sklep 578,Orbita,B,256,304,8,2006-02-03,2017-03-09,9,6,ILUO,mini
3443,Sklep 583,Kujawy,C,160,192,5,2001-06-10,,6,4,IdoSell,standardowa
658,Sklep 584,Żory,D,104,118,4,2007-03-15,2012-08-19,8,4,ILUO,standardowa
3894,Sklep 585,Zachód,F,44,44,3,2002-11-27,,2,2,Streamsoft,standardowa
3947,Sklep 587,Orbita,F,45,55,6,2015-08-08,2016-09-27,2,0,ILUO,standardowa
567,Sklep 588,Bielsko-Biała,C,243,243,8,1999-05-20,,8,3,ILUO,standardowa
1075,Sklep 589,Bjanex,F,48,67,5,2018-01-06,,4,0,IdoSell,standardowa
1171,Sklep 590,Podkarpacie,F,36,61,5,2015-08-07,,4,1,IdoSell,standardowa
1868,Sklep 593,Północ,F,30,59,4,2014-08-10,,3,1,IdoSell,standardowa
3567,Sklep 594,Śląsk,E,93,103,2,2018-07-17,2020-06-22,2,2,IdoSell,standardowa
1155,Sklep 598,Razem,F,28,58,6,2000-11-30,2023-05-13,2,1,IdoSell,standardowa
1761,Sklep 599,Północ,F,38,94,5,2018-12-15,,2,2,IdoSell,standardowa
2317,Sklep 603,Wielkopolska,C,178,180,6,2023-04-27,,8,5,IdoSell,standardowa
3966,Sklep 605,Śląsk,F,28,49,6,1999-10-27,,4,0,Streamsoft,standardowa
3415,Sklep 606,Bielsko-Biała,D,108,122,7,2022-04-24,,4,2,IdoSell,standardowa
3226,Sklep 607,Północ,F,33,39,5,2001-08-09,2013-08-05,2,1,ILUO,standardowa
4130,Sklep 608,Wielkopolska,B,276,355,4,2006-04-01,2013-09-16,7,6,ILUO,standardowa
3673,Sklep 609,Kielce,C,226,245,1,2006-03-04,,8,2,IdoSell,mini
3231,Sklep 611,Małopolska,F,36,100,4,2022-04-14,,3,0,,standardowa
313,Sklep 612,Kujawy,F,46,46,4,2003-01-03,2018-11-15,2,1,IdoSell,mini
583,Sklep 614,Kujawy,F,31,80,5,2021-01-25,,3,2,IdoSell,standardowa
4391,Sklep 619,Północ,D,130,139,0,2002-09-08,2010-05-07,8,3,IdoSell,standardowa
2318,Sklep 621,Bjanex,C,160,177,5,2004-01-27,2010-02-19,6,3,Streamsoft,standardowa
1869,Sklep 622,Razem,E,69,69,5,2018-07-27,2021-12-09,4,2,IdoSell,standardowa
3277,Sklep 623,Kujawy,F,42,49,5,2018-05-25,,2,2,IdoSell,standardowa
386,Sklep 624,Kujawy,E,59,82,1,2015-04-22,2015-09-24,4,2,IdoSell,mini
2081,Sklep 625,Zachód,D,111,153,3,2000-09-16,,5,2,IdoSell,mini
2185,Sklep 626,Mazowsze,F,39,39,6,2017-09-15,2023-06-25,2,2,ILUO,standardowa
3564,Sklep 627,Podlasie,C,209,211,4,2000-07-27,,8,3,ILUO,standardowa
4549,Sklep 628,Wielkopolska,B,259,301,8,2021-01-15,,10,5,IdoSell,standardowa
1091,Sklep 630,Północ,E,88,121,5,2006-02-17,,2,1,Streamsoft,standardowa
2852,Sklep 635,Podlasie,F,32,79,3,2008-12-16,,4,1,ILUO,standardowa
1870,Sklep 636,Podlasie,F,43,46,1,1999-06-28,2011-01-25,4,2,,standardowa
3427,Sklep 637,Kujawy,E,89,91,4,2023-10-16,,3,1,IdoSell,mini
2119,Sklep 638,Żory,F,40,48,3,2020-07-12,,3,0,IdoSell,mini
4377,Sklep 639,Śląsk,F,41,59,4,2023-09-12,,3,1,ILUO,standardowa
4636,Sklep 643,Północ,E,72,86,3,2008-06-15,,5,1,ILUO,mini
823,Sklep 644,Wielkopolska,E,93,124,3,2005-03-25,,4,2,IdoSell,mini
833,Sklep 646,Żory,F,43,86,4,2006-01-26,,3,1,IdoSell,mini
834,Sklep 647,Podlasie,F,49,89,3,2003-03-12,2015-12-18,1,1,IdoSell,standardowa
3020,Sklep 648,Bielsko-Biała,F,30,81,6,2017-03-02,,1,0,IdoSell,mini
1872,Sklep 650,Wielkopolska,E,75,93,3,2010-08-08,2023-11-19,2,1,IdoSell,standardowa
1871,Sklep 652,Kielce,F,30,31,6,2018-11-11,,2,2,IdoSell,standardowa
3972,Sklep 653,Kujawy,C,232,237,4,2017-09-26,,5,3,Streamsoft,standardowa
1408,Sklep 654,Żory,D,110,176,5,2023-01-17,,5,2,ILUO,mini
635,Sklep 655,Północ,B,289,291,6,2023-05-05,,8,3,ILUO,mini
1576,Sklep 658,Orbita,F,25,27,4,2012-05-13,,1,1,IdoSell,standardowa
2170,Sklep 659,Bjanex,B,326,345,6,2016-07-21,,9,3,ILUO,standardowa
1516,Sklep 660,Żory,D,150,200,6,1999-03-27,2014-03-20,7,2,IdoSell,standardowa
1820,Sklep 661,Orbita,A,409,409,2,2015-01-27,,11,5,IdoSell,standardowa
4113,Sklep 662,Śląsk,D,103,140,5,2020-04-28,,6,4,,mini
4133,Sklep 663,Małopolska,F,33,59,5,2022-05-18,,2,1,ILUO,standardowa
632,Sklep 664,Kielce,F,43,70,6,2016-11-09,,1,1,IdoSell,mini
2303,Sklep 665,Razem,E,79,118,3,2009-08-09,,2,1,Streamsoft,mini
2319,Sklep 666,Mazowsze,A,368,382,1,2007-05-11,2018-07-02,8,4,Streamsoft,mini
3146,Sklep 667,Północ,F,43,47,6,2009-08-12,,4,2,ILUO,standardowa
4102,Sklep 668,Opole,D,119,158,5,2007-10-29,2012-03-24,5,3,ILUO,mini
2458,Sklep 669,Podkarpacie,D,139,162,7,2002-09-22,2012-07-12,4,2,IdoSell,mini
3133,Sklep 671,Kielce,E,52,60,3,2008-10-13,2013-08-26,2,1,,standardowa
1358,Sklep 673,Kielce,E,88,94,5,2017-12-02,,4,1,IdoSell,standardowa
2087,Sklep 674,Podlasie,D,143,176,5,2011-07-25,2012-05-09,5,3,ILUO,standardowa
2091,Sklep 676,Wielkopolska,F,28,76,2,2008-07-07,,3,0,IdoSell,standardowa
3906,Sklep 678,Wielkopolska,F,33,73,3,2012-04-04,2013-09-12,3,1,Streamsoft,standardowa
3027,Sklep 679,Orbita,C,222,253,1,2016-04-10,,5,4,ILUO,mini
1826,Sklep 682,Kielce,F,50,55,3,2014-08-07,,4,2,IdoSell,standardowa
804,Sklep 683,Mazowsze,A,368,386,11,2002-12-10,2020-03-23,11,4,ILUO,standardowa
3044,Sklep 684,Razem,F,31,59,0,2011-12-21,2018-03-31,4,0,IdoSell,standardowa
1811,Sklep 685,Śląsk,F,33,33,4,1999-08-09,2011-04-11,3,0,IdoSell,standardowa
1877,Sklep 686,Żory,F,27,37,2,2004-06-05,,4,2,IdoSell,mini
3246,Sklep 687,Północ,A,356,385,9,2020-05-09,,9,5,IdoSell,standardowa
3373,Sklep 689,Wielkopolska,D,130,133,1,2014-03-24,,7,3,Streamsoft,standardowa
853,Sklep 690,Kujawy,D,141,142,6,2008-02-12,,8,4,IdoSell,standardowa
3222,Sklep 691,Bielsko-Biała,F,49,50,5,2000-03-30,,1,1,ILUO,standardowa
2881,Sklep 692,Kujawy,B,323,376,7,2004-06-17,,6,5,IdoSell,standardowa
2646,Sklep 693,Północ,D,126,209,3,2009-04-01,,7,2,ILUO,standardowa
4388,Sklep 694,Wielkopolska,F,29,40,5,2008-03-05,,2,2,IdoSell,standardowa
2389,Sklep 695,Zachód,B,256,261,5,2016-03-24,,10,3,IdoSell,standardowa
4125,Sklep 696,Podkarpacie,F,30,40,4,2003-01-08,2017-08-16,3,1,ILUO,standardowa
2015,Sklep 698,Północ,F,48,120,2,2022-09-15,,4,1,IdoSell,standardowa
4222,Sklep 700,Żory,F,28,52,3,2019-06-21,,3,2,ILUO,mini
1609,Sklep 701,Kujawy,E,97,107,2,2010-11-06,,5,1,DGCS,standardowa
1351,Sklep 702,Bielsko-Biała,C,217,224,4,2017-03-16,,7,5,IdoSell,standardowa
3378,Sklep 703,Razem,F,49,51,3,2003-08-17,2023-06-07,4,0,ILUO,mini
4463,Sklep 704,Żory,B,281,309,1,2019-02-08,,6,6,ILUO,standardowa
2390,Sklep 705,Orbita,C,167,176,7,2006-07-05,,7,2,IdoSell,standardowa
1874,Sklep 708,Podkarpacie,F,36,52,5,2016-06-29,,4,1,IdoSell,standardowa
1879,Sklep 709,Orbita,D,111,127,6,2013-03-31,,4,3,IdoSell,standardowa
398,Sklep 713,Bjanex,D,125,146,4,2004-11-23,,8,2,IdoSell,standardowa
1035,Sklep 714,Podlasie,D,137,154,3,2006-10-10,2023-07-12,5,3,ILUO,standardowa
1521,Sklep 715,Kielce,D,149,197,1,2008-12-26,,7,2,IdoSell,standardowa
3890,Sklep 716,Wielkopolska,D,127,142,6,2023-10-12,,4,3,IdoSell,standardowa
2398,Sklep 717,Podlasie,B,312,315,8,2016-08-05,,8,4,IdoSell,mini
693,Sklep 719,Wielkopolska,B,335,335,4,2021-01-02,,9,6,ILUO,standardowa
4243,Sklep 720,Mazowsze,E,100,127,4,2009-09-15,2023-10-04,4,1,ILUO,mini
722,Sklep 721,Wielkopolska,E,81,110,8,2019-02-08,2020-01-31,3,2,IdoSell,mini
3164,Sklep 722,Wielkopolska,F,33,125,6,2004-01-19,,3,1,ILUO,standardowa
4124,Sklep 723,Kielce,F,43,59,4,2000-12-10,2014-12-27,4,0,,standardowa
4134,Sklep 724,Podlasie,E,62,68,4,2021-01-14,,2,1,ILUO,mini
2184,Sklep 725,Kujawy,A,403,481,8,2005-07-13,,10,3,ILUO,standardowa
723,Sklep 728,Kielce,F,44,46,6,2009-12-18,2012-06-03,2,2,IdoSell,standardowa
1880,Sklep 730,Małopolska,D,139,156,7,2007-12-08,2012-05-04,8,2,Posnet Temo,mini
4364,Sklep 731,Mazowsze,E,98,103,7,2010-07-29,,2,2,IdoSell,brak
1455,Sklep 734,Kielce,F,36,36,4,2012-03-17,,3,1,IdoSell,standardowa
682,Sklep 736,Zachód,D,134,200,4,2003-07-22,2009-08-13,7,3,Posnet Temo,mini
724,Sklep 739,Północ,C,196,206,7,2023-04-22,,6,2,IdoSell,mini
2967,Sklep 740,Kujawy,C,174,193,6,1999-09-03,,8,2,IdoSell,standardowa
2336,Sklep 741,Podlasie,F,37,40,2,2008-10-18,2009-11-18,4,1,ILUO,standardowa
700,Sklep 742,Podkarpacie,F,42,119,0,2015-11-03,,4,0,Posnet Temo,standardowa
3840,Sklep 743,Północ,B,332,353,7,2022-05-02,,10,4,IdoSell,standardowa
2718,Sklep 744,Kielce,E,90,179,6,2016-05-01,,4,2,IdoSell,standardowa
3679,Sklep 746,Orbita,E,80,132,6,2012-12-06,,5,1,IdoSell,standardowa
672,Sklep 748,Mazowsze,B,315,317,3,2002-10-29,2022-11-19,6,6,ILUO,standardowa
726,Sklep 750,Wielkopolska,E,71,71,5,2012-12-03,,3,1,,standardowa
1806,Sklep 751,Kielce,F,42,63,6,2016-11-07,,1,1,IdoSell,standardowa
2883,Sklep 754,Podlasie,C,248,256,4,2017-06-07,,7,5,IdoSell,mini
3661,Sklep 756,Podlasie,F,35,77,2,2001-03-21,,3,1,IdoSell,standardowa
3893,Sklep 757,Mazowsze,E,60,65,5,2023-04-07,,4,2,Streamsoft,mini
4008,Sklep 758,Kujawy,E,56,88,4,2003-07-14,,2,2,Streamsoft,standardowa
4086,Sklep 759,Małopolska,C,230,242,6,2023-03-05,,8,3,IdoSell,standardowa
4481,Sklep 760,Kielce,C,248,301,7,2010-07-28,2010-10-14,6,4,IdoSell,mini
725,Sklep 761,Mazowsze,F,36,61,5,2021-03-24,,3,0,IdoSell,mini
1810,Sklep 764,Wielkopolska,C,166,166,6,2018-02-13,,8,2,IdoSell,mini
3599,Sklep 765,Bielsko-Biała,C,173,182,5,2021-10-28,,5,4,ILUO,standardowa
4634,Sklep 766,Wielkopolska,B,311,355,9,2016-02-19,,7,3,FakturaXL,standardowa
4142,Sklep 767,Zachód,C,247,286,4,2007-10-21,2016-08-28,7,2,ILUO,standardowa
1689,Sklep 770,Kielce,F,25,26,5,2017-02-14,,1,2,IdoSell,standardowa
2210,Sklep 771,Wielkopolska,D,145,182,4,2003-05-01,2022-09-07,5,2,ILUO,mini
2320,Sklep 772,Kielce,D,104,107,7,2016-04-23,,6,2,,standardowa
3612,Sklep 775,Północ,C,245,290,1,2022-03-27,,5,4,IdoSell,mini
1875,Sklep 776,Północ,F,40,45,4,2015-07-31,,3,1,IdoSell,standardowa
2984,Sklep 778,Północ,A,423,433,9,2012-02-18,2023-02-19,8,6,FakturaXL,standardowa
2335,Sklep 779,Kujawy,C,212,219,4,2021-08-03,,7,3,IdoSell,standardowa
1451,Sklep 780,Śląsk,C,229,299,4,2004-02-20,,6,5,IdoSell,standardowa
618,Sklep 781,Wielkopolska,E,70,73,6,2013-11-12,,4,1,ILUO,standardowa
1782,Sklep 782,Północ,E,61,104,3,2011-06-22,,5,2,IdoSell,standardowa
4387,Sklep 785,Podkarpacie,B,281,331,5,1999-06-09,,9,6,,standardowa
2831,Sklep 786,Północ,F,40,68,4,2011-01-30,,4,2,IdoSell,standardowa
1476,Sklep 788,Kielce,F,35,54,4,2005-09-25,2022-06-23,3,2,IdoSell,standardowa
4460,Sklep 789,Żory,F,33,37,3,2000-09-23,2017-09-29,2,0,ILUO,standardowa
275,Sklep 790,Śląsk,C,220,220,4,2023-02-02,,6,2,ILUO,standardowa
1475,Sklep 791,Wielkopolska,E,57,94,5,1999-05-07,2014-07-07,3,2,IdoSell,mini
3621,Sklep 792,Orbita,E,82,110,5,2014-04-21,,2,1,IdoSell,standardowa
4104,Sklep 793,Kujawy,E,60,65,3,2015-10-23,2019-10-21,2,2,ILUO,standardowa
2393,Sklep 794,Żory,B,332,332,5,2015-01-01,,7,5,IdoSell,standardowa
3586,Sklep 795,Północ,F,42,43,2,2001-12-09,2012-02-20,3,2,ILUO,standardowa
578,Sklep 797,Kielce,D,135,167,3,2009-07-28,,7,3,IdoSell,standardowa
1776,Sklep 800,Kielce,F,41,53,3,2004-06-26,2013-04-09,4,2,IdoSell,standardowa
1998,Sklep 801,Kujawy,B,300,312,4,2003-04-11,,10,6,IdoSell,mini
4681,Sklep 802,Opole,F,43,45,4,2014-10-30,2015-03-22,1,0,IdoSell,mini
2321,Sklep 803,Śląsk,F,42,42,2,2011-12-27,,3,1,ILUO,standardowa
4109,Sklep 804,Kielce,F,34,36,2,2015-11-11,,3,2,ILUO,standardowa
1472,Sklep 805,Opole,E,95,143,4,2019-07-03,,2,2,IdoSell,standardowa
1474,Sklep 807,Wielkopolska,E,61,61,4,2002-12-10,2018-11-24,3,1,IdoSell,standardowa
1440,Sklep 808,Małopolska,D,140,192,5,2007-04-26,,7,2,IdoSell,standardowa
281,Sklep 809,Orbita,F,30,40,2,2013-05-24,,4,1,IdoSell,standardowa
2388,Sklep 811,Podkarpacie,E,99,122,5,2023-01-13,,3,2,IdoSell,standardowa
4433,Sklep 814,Bjanex,F,43,63,5,2021-11-02,,4,2,ILUO,standardowa
1887,Sklep 817,Podkarpacie,F,45,45,1,2018-12-06,,2,1,IdoSell,standardowa
1959,Sklep 818,Północ,F,44,68,1,2018-07-11,,3,0,ILUO,brak
3364,Sklep 819,Orbita,F,35,56,5,2023-09-02,2023-09-28,1,0,,standardowa
2033,Sklep 822,Wielkopolska,F,50,79,4,2021-02-26,2022-04-29,2,1,IdoSell,brak
3143,Sklep 823,Kujawy,C,245,307,5,2003-05-26,,6,4,ILUO,standardowa
2326,Sklep 825,Zachód,E,51,56,1,2017-11-11,,4,2,Streamsoft,standardowa
4151,Sklep 829,Północ,E,76,138,5,2007-04-19,,2,1,ILUO,mini
4218,Sklep 830,Orbita,E,95,108,4,2017-12-23,,3,1,ILUO,standardowa
1705,Sklep 831,Mazowsze,E,64,67,2,2019-03-13,,2,1,IdoSell,mini
479,Sklep 832,Orbita,C,169,195,4,2023-05-18,,6,4,IdoSell,mini
721,Sklep 833,Małopolska,B,261,273,4,2014-01-29,,6,4,IdoSell,standardowa
1957,Sklep 836,Kujawy,D,139,142,4,2006-05-29,2011-08-21,6,2,IdoSell,standardowa
1958,Sklep 837,Podlasie,F,47,80,3,2009-12-17,,2,2,IdoSell,standardowa
1960,Sklep 838,Małopolska,F,39,82,3,2020-05-22,,4,2,IdoSell,standardowa
1961,Sklep 839,Podkarpacie,F,39,50,0,2003-03-02,,4,1,IdoSell,standardowa
4633,Sklep 840,Kielce,C,215,246,5,2005-11-26,,8,3,ILUO,mini
3960,Sklep 841,Podlasie,F,39,60,1,2005-10-16,,4,1,Streamsoft,standardowa
1967,Sklep 842,Małopolska,D,134,137,5,2014-08-12,,4,4,IdoSell,mini
1968,Sklep 844,Północ,F,27,27,3,2004-09-04,2012-09-03,3,2,IdoSell,standardowa
610,Sklep 846,Kujawy,E,64,83,4,2020-06-22,,2,1,IdoSell,standardowa
2322,Sklep 847,Orbita,F,37,41,5,2003-12-28,,1,1,ILUO,standardowa
2337,Sklep 848,Wielkopolska,F,32,91,1,2009-02-09,2020-01-23,3,1,ILUO,standardowa
2467,Sklep 849,Podkarpacie,D,150,186,4,2013-10-26,,8,3,IdoSell,standardowa
2801,Sklep 851,Małopolska,F,31,45,2,2010-10-31,2017-07-22,2,2,ILUO,mini
1406,Sklep 852,Razem,C,188,239,6,2012-08-08,,6,4,ILUO,standardowa
4239,Sklep 853,Śląsk,E,99,158,5,2001-11-30,,5,2,ILUO,standardowa
1962,Sklep 854,Kielce,F,33,43,5,2015-08-04,2023-05-01,4,2,IdoSell,standardowa
1088,Sklep 860,Północ,F,38,38,4,2011-05-25,,3,1,ILUO,standardowa
2880,Sklep 862,Podlasie,A,428,525,8,2014-02-24,,9,6,IdoSell,standardowa
1888,Sklep 863,Śląsk,C,198,214,10,2015-02-23,,6,5,IdoSell,standardowa
1114,Sklep 864,Wielkopolska,D,122,171,4,2012-10-29,2017-05-10,8,4,IdoSell,standardowa
1452,Sklep 865,Razem,E,81,98,4,2017-08-15,,5,2,IdoSell,standardowa
1883,Sklep 866,Podlasie,F,29,39,1,2007-06-25,2016-01-05,3,0,ILUO,standardowa
4074,Sklep 867,Bjanex,E,90,118,7,2007-11-01,2010-08-04,5,2,ILUO,standardowa
1965,Sklep 868,Orbita,F,42,85,7,2005-11-17,,3,1,IdoSell,mini
1764,Sklep 869,Mazowsze,F,48,94,5,2004-04-24,2013-04-21,1,2,IdoSell,brak
1889,Sklep 875,Orbita,A,385,453,7,2017-04-01,2017-10-28,9,4,IdoSell,mini
506,Sklep 877,Mazowsze,F,43,52,2,2022-09-14,,2,0,IdoSell,standardowa
3583,Sklep 878,Bjanex,E,75,120,6,2023-06-06,,3,1,ILUO,standardowa
439,Sklep 879,Północ,E,61,85,3,2004-12-24,2012-04-07,4,2,ILUO,standardowa
2149,Sklep 880,Bielsko-Biała,F,47,61,6,2011-08-15,,2,1,,standardowa
4144,Sklep 882,Mazowsze,F,49,53,4,2022-12-26,,1,2,ILUO,standardowa
4171,Sklep 883,Podlasie,E,51,71,2,2021-02-11,,2,2,ILUO,standardowa
2141,Sklep 884,Orbita,C,245,248,3,2001-05-27,2018-01-07,6,2,,mini
2861,Sklep 885,Kielce,F,40,41,5,2021-09-21,,4,0,IdoSell,standardowa
3045,Sklep 886,Wielkopolska,E,56,89,6,2007-10-29,2011-03-25,3,2,IdoSell,mini
4497,Sklep 887,Wielkopolska,D,112,123,7,2017-06-04,,4,3,IdoSell,standardowa
1890,Sklep 889,Zachód,F,32,35,4,2007-12-10,,1,0,ILUO,brak
1955,Sklep 891,Wielkopolska,F,39,45,3,2021-05-12,,1,1,IdoSell,standardowa
3550,Sklep 892,Razem,C,205,207,0,2015-08-11,,7,4,ILUO,standardowa
569,Sklep 893,Mazowsze,B,271,342,3,2012-08-02,,10,3,ILUO,standardowa
570,Sklep 894,Żory,E,97,143,5,2010-12-17,,2,1,ILUO,mini
709,Sklep 895,Wielkopolska,D,149,155,1,2018-06-06,,4,4,ILUO,standardowa
3534,Sklep 896,Wielkopolska,A,431,465,1,2018-09-20,,12,3,ILUO,standardowa
3622,Sklep 897,Razem,B,325,346,5,2014-01-02,,7,3,ILUO,mini
593,Sklep 898,Mazowsze,F,35,71,5,2015-07-24,2021-10-17,1,1,IdoSell,standardowa
4674,Sklep 900,Orbita,F,44,44,6,2015-05-16,,3,2,IdoSell,standardowa
3444,Sklep 904,Bjanex,D,105,112,3,2011-05-25,,8,2,IdoSell,standardowa
1137,Sklep 906,Orbita,E,56,56,4,2017-10-30,,3,2,IdoSell,standardowa
659,Sklep 908,Orbita,E,91,120,5,2012-02-19,,3,2,ILUO,standardowa
1974,Sklep 909,Wielkopolska,F,49,80,5,2023-12-15,,4,2,IdoSell,standardowa
3172,Sklep 911,Podlasie,E,92,133,6,2020-07-24,,3,1,ILUO,standardowa
4248,Sklep 912,Północ,E,68,72,7,1999-08-03,2013-07-20,3,2,ILUO,mini
2379,Sklep 913,Kujawy,F,43,91,4,2000-05-12,2013-06-24,4,2,ILUO,standardowa
4659,Sklep 916,Podlasie,B,323,336,5,2013-02-11,,7,4,IdoSell,standardowa
1656,Sklep 921,Małopolska,E,69,69,6,2015-08-08,,2,1,ILUO,standardowa
2764,Sklep 922,Wielkopolska,D,136,158,7,2002-05-29,2013-10-28,4,4,ILUO,standardowa
2792,Sklep 924,Małopolska,D,141,173,3,1999-02-02,,5,4,IdoSell,mini
3678,Sklep 925,Małopolska,F,31,63,6,2021-12-30,,3,0,IdoSell,standardowa
1767,Sklep 927,Bielsko-Biała,D,110,150,7,2009-04-28,,4,4,ILUO,standardowa
3383,Sklep 930,Małopolska,B,320,368,8,2004-01-21,,9,4,ILUO,standardowa
3839,Sklep 931,Bielsko-Biała,B,332,356,8,2018-05-22,,6,4,ILUO,standardowa
708,Sklep 933,Opole,C,212,221,5,2017-03-14,,8,3,ILUO,standardowa
1892,Sklep 934,Żory,D,148,181,5,2014-01-01,,7,2,Posnet Temo,standardowa
1894,Sklep 935,Bielsko-Biała,C,224,232,4,2021-04-22,,7,5,Posnet Temo,mini
2066,Sklep 936,Zachód,F,26,28,2,2009-08-05,2012-02-01,2,0,IdoSell,mini
1439,Sklep 937,Małopolska,E,61,110,6,2019-09-14,2023-12-03,4,2,IdoSell,standardowa
2345,Sklep 938,Orbita,F,35,127,2,2004-04-18,,4,0,Streamsoft,standardowa
2095,Sklep 940,Razem,F,38,116,3,1999-05-21,,1,0,ILUO,standardowa
4221,Sklep 941,Wielkopolska,F,28,92,5,2021-01-18,,2,2,ILUO,mini
4236,Sklep 942,Bielsko-Biała,F,27,91,5,2022-08-30,,4,1,ILUO,mini
3846,Sklep 943,Śląsk,F,47,59,7,2002-05-25,,2,0,IdoSell,standardowa
1387,Sklep 945,Północ,F,32,40,1,2023-05-15,,4,2,IdoSell,mini
1886,Sklep 946,Kielce,E,58,67,6,2001-03-09,2009-10-15,4,1,ILUO,standardowa
1976,Sklep 948,Kujawy,F,46,79,2,2009-04-07,2020-10-18,3,1,IdoSell,standardowa
3054,Sklep 951,Wielkopolska,F,46,88,3,2019-01-14,,3,2,IdoSell,standardowa
